StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);GenericCounter1(P);GenericCounter1(C);GenericCounter2(P);GenericCounter2(C);GenericCounter3(P);GenericCounter3(C);GenericCounter4(P);GenericCounter4(C);GenericCounter5(P);GenericCounter5(C);
2013-06-28	10:34:35:812	1372395875.812500;2013-06-30	00:18:36:291	1372531716.291500;2013-06-30	00:19:36:291	1372531776.291500;00:01:00;37:45:00;25;25;25;0;0;1500;3397511;3397511;901;1504;3395761;0;849;0;0;0;0;0;0;0;0;0;849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1207;0;1181;0;3389;0;0;00:00:36:073;00:00:36:060;00:00:00:166;00:00:36:043;00:00:36:073;00:00:36:059;00:00:00:166;00:00:36:056;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-30	00:19:36:291	1372531776.291500;2013-06-30	00:20:36:291	1372531836.291500;00:01:00;37:46:00;25;25;25;0;0;1500;3399011;3399011;900;1501;3397262;0;849;0;0;0;0;0;0;0;0;0;849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1207;0;1181;0;3389;0;0;00:00:36:041;00:00:36:060;00:00:00:153;00:00:36:049;00:00:36:041;00:00:36:059;00:00:00:153;00:00:36:040;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-30	00:20:36:291	1372531836.291500;2013-06-30	00:21:36:291	1372531896.291500;00:01:00;37:47:00;25;25;25;0;0;1500;3400511;3400511;901;1499;3398761;0;849;0;0;0;0;0;0;0;0;0;849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1207;0;1181;0;3389;0;0;00:00:36:057;00:00:36:060;00:00:00:163;00:00:36:055;00:00:36:057;00:00:36:059;00:00:00:163;00:00:36:047;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-30	00:21:36:291	1372531896.291500;2013-06-30	00:22:36:293	1372531956.293500;00:01:00;37:48:00;25;24.9992;25;0;0;1500;3402011;3402011;904;1497;3400258;0;849;0;0;0;0;0;0;0;0;0;849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1207;0;1181;0;3389;0;0;00:00:36:055;00:00:36:060;00:00:00:153;00:00:36:061;00:00:36:055;00:00:36:059;00:00:00:153;00:00:36:053;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-30	00:22:36:293	1372531956.293500;2013-06-30	00:23:36:293	1372532016.293500;00:01:00;37:49:00;25;25;25;0;0;1500;3403511;3403511;899;1505;3401763;0;849;0;0;0;0;0;0;0;0;0;849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1207;0;1181;0;3389;0;0;00:00:36:040;00:00:36:060;00:00:00:152;00:00:36:046;00:00:36:040;00:00:36:059;00:00:00:152;00:00:36:059;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-30	00:23:36:293	1372532016.293500;2013-06-30	00:24:36:295	1372532076.295500;00:01:00;37:50:00;25;24.9992;25;0;0;1500;3405011;3405011;901;1498;3403261;0;849;0;0;0;0;0;0;0;0;0;849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1207;0;1181;0;3389;0;0;00:00:36:034;00:00:36:060;00:00:00:137;00:00:36:052;00:00:36:034;00:00:36:059;00:00:00:137;00:00:36:043;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-30	00:24:36:295	1372532076.295500;2013-06-30	00:25:36:295	1372532136.295500;00:01:00;37:51:00;25;25;25;0;0;1500;3406511;3406511;903;1498;3404759;0;849;0;0;0;0;0;0;0;0;0;849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1207;0;1181;0;3389;0;0;00:00:36:073;00:00:36:060;00:00:00:157;00:00:36:058;00:00:36:073;00:00:36:059;00:00:00:157;00:00:36:049;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-30	00:25:36:297	1372532136.297500;2013-06-30	00:26:36:299	1372532196.299500;00:01:00;37:52:00;25;24.9992;25;0;0;1500;3408011;3408011;898;1505;3406264;0;849;0;0;0;0;0;0;0;0;0;849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1207;0;1181;0;3389;0;0;00:00:36:044;00:00:36:060;00:00:00:151;00:00:36:042;00:00:36:044;00:00:36:059;00:00:00:151;00:00:36:055;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-30	00:26:36:299	1372532196.299500;2013-06-30	00:27:36:299	1372532256.299500;00:01:00;37:53:00;25;25;25;0;0;1500;3409511;3409511;901;1497;3407761;0;849;0;0;0;0;0;0;0;0;0;849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1207;0;1181;0;3389;0;0;00:00:36:043;00:00:36:060;00:00:00:152;00:00:36:048;00:00:36:043;00:00:36:059;00:00:00:152;00:00:36:040;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-30	00:27:36:299	1372532256.299500;2013-06-30	00:28:36:299	1372532316.299500;00:01:00;37:54:00;25;25;25;0;0;1500;3411011;3411011;907;1494;3409255;0;849;0;0;0;0;0;0;0;0;0;849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1207;0;1181;0;3389;0;0;00:00:36:052;00:00:36:060;00:00:00:160;00:00:36:054;00:00:36:052;00:00:36:059;00:00:00:160;00:00:36:046;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-30	00:28:36:299	1372532316.299500;2013-06-30	00:29:36:299	1372532376.299500;00:01:00;37:55:00;25;25;25;0;0;1500;3412511;3412511;900;1507;3410762;0;849;0;0;0;0;0;0;0;0;0;849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1207;0;1181;0;3389;0;0;00:00:36:074;00:00:36:060;00:00:00:162;00:00:36:061;00:00:36:074;00:00:36:059;00:00:00:162;00:00:36:052;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-30	00:29:36:299	1372532376.299500;2013-06-30	00:30:36:299	1372532436.299500;00:01:00;37:56:00;25;25;25;0;0;1500;3414011;3414011;902;1498;3412260;0;849;0;0;0;0;0;0;0;0;0;849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1207;0;1181;0;3389;0;0;00:00:36:047;00:00:36:060;00:00:00:155;00:00:36:045;00:00:36:047;00:00:36:059;00:00:00:155;00:00:36:058;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-30	00:30:36:299	1372532436.299500;2013-06-30	00:31:36:299	1372532496.299500;00:01:00;37:57:00;25;25;25;0;0;1500;3415511;3415511;905;1497;3413757;0;849;0;0;0;0;0;0;0;0;0;849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1207;0;1181;0;3389;0;0;00:00:36:043;00:00:36:060;00:00:00:143;00:00:36:051;00:00:36:043;00:00:36:059;00:00:00:143;00:00:36:042;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-30	00:31:36:299	1372532496.299500;2013-06-30	00:32:36:303	1372532556.303500;00:01:00;37:58:00;25;24.9983;25;0;0;1500;3417011;3417011;908;1497;3415254;0;849;0;0;0;0;0;0;0;0;0;849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1207;0;1181;0;3389;0;0;00:00:36:063;00:00:36:060;00:00:00:151;00:00:36:057;00:00:36:063;00:00:36:059;00:00:00:151;00:00:36:048;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-30	00:32:36:303	1372532556.303500;2013-06-30	00:33:36:305	1372532616.305500;00:01:00;37:59:00;25;24.9992;25;0;0;1500;3418511;3418511;903;1505;3416759;0;849;0;0;0;0;0;0;0;0;0;849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1207;0;1181;0;3389;0;0;00:00:36:049;00:00:36:060;00:00:00:155;00:00:36:041;00:00:36:049;00:00:36:059;00:00:00:155;00:00:36:054;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-30	00:33:36:307	1372532616.307500;2013-06-30	00:34:36:309	1372532676.309500;00:01:00;38:00:00;25;24.9992;25;0;0;1500;3420011;3420011;900;1503;3418262;0;849;0;0;0;0;0;0;0;0;0;849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1207;0;1181;0;3389;0;0;00:00:36:051;00:00:36:060;00:00:00:155;00:00:36:047;00:00:36:051;00:00:36:059;00:00:00:155;00:00:36:060;0;0;0;0;0;0;0;0;0;0;
2013-06-28	10:34:35:812	1372395875.812500;2013-06-30	00:34:36:309	1372532676.309500;2013-06-30	00:35:36:311	1372532736.311500;00:01:00;38:01:00;25;24.9992;25;0;0;1500;3421511;3421511;901;1499;3419761;0;849;0;0;0;0;0;0;0;0;0;849;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1207;0;1181;0;3389;0;0;00:00:36:065;00:00:36:060;00:00:00:158;00:00:36:053;00:00:36:065;00:00:36:059;00:00:00:158;00:00:36:045;0;0;0;0;0;0;0;0;0;0;
